client_msg_id,type,text,user,ts,team,user_team,source_team,user_profile,attachments,blocks,channel_name,subtype,reactions,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,parent_user_id,edited,purpose,x_files,hidden,bot_id,bot_profile,old_name,name
9f8f450d-c6df-4ffb-be57-30639fdbc104,message,"I've noticed that for the Challenges, the use of

pd.read_csv(Path(""../Resources/anyfile.csv"")...)

yields the following error message:

""No such file or directory: '..\\Resources\\anyfile.csv'

However, being ultra-explicit with the path works:

pd.read_csv(Path(""c:/users/moria/desktop/Module3_Challenge/Resources/anyfile.csv"")...)",U025E9FJVNU,1626098535.164,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': 'g6223c2d6a57', 'image_72': 'https://secure.gravatar.com/avatar/6223c2d6a5786c05bd0624d92bdfa494.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0013-72.png', 'first_name': '', 'real_name': 'Tim Moriarty', 'display_name': 'Tim Moriarty', 'team': 'T024JBZ7VTJ', 'name': 'moriarty', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'jpq', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I\'ve noticed that for the Challenges, the use of\n\npd.read_csv(Path(""../Resources/anyfile.csv"")...)\n\nyields the following error message:\n\n""No such file or directory: \'..\\\\Resources\\\\anyfile.csv\'\n\nHowever, being ultra-explicit with the path works:\n\npd.read_csv(Path(""c:/users/moria/desktop/Module3_Challenge/Resources/anyfile.csv"")...)'}]}]}]",02-ask-the-class,,"[{'name': 'white_check_mark', 'users': ['U023R27V74N', 'U0256T3ARB6'], 'count': 2}]",,,,1626098535.164,6.0,2.0,1626109038.1665,"['U023R27V74N', 'U025E9FJVNU']","[{'user': 'U023R27V74N', 'ts': '1626106342.165400'}, {'user': 'U023R27V74N', 'ts': '1626106354.165600'}, {'user': 'U025E9FJVNU', 'ts': '1626106878.165900'}, {'user': 'U023R27V74N', 'ts': '1626107278.166100'}, {'user': 'U023R27V74N', 'ts': '1626108621.166300'}, {'user': 'U025E9FJVNU', 'ts': '1626109038.166500'}]",0.0,0.0,,,,,,,,,
4ef22a2d-e70b-4740-9070-6b5df0d644ed,message,<@U024WBY5S5Q> it looks like you joined office hours; it looks like a path issue but if the ta's weren't able to help you on saturday please join office hours tonight at 6:30pm ET,U023R27V74N,1626106029.1642,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '1N5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U024WBY5S5Q'}, {'type': 'text', 'text': "" it looks like you joined office hours; it looks like a path issue but if the ta's weren't able to help you on saturday please join office hours tonight at 6:30pm ET""}]}]}]",02-ask-the-class,,,,,,1625928311.1411,,,,,,,,U024WBY5S5Q,,,,,,,,
39acf76a-4b08-4b55-90e5-ebeb31ccab76,message,it looks like a path issue; please review Module 1 Lesson 6 on absolute vs relative paths,U023R27V74N,1626106095.1644,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'yxM', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'it looks like a path issue; please review Module 1 Lesson 6 on absolute vs relative paths'}]}]}]",02-ask-the-class,,,,,,1625932831.1423,,,,,,,,U024WMKUP0C,,,,,,,,
8114909e-fa64-4a4b-a1a9-8124b9bda849,message,"<@U0254U087B7> can you try again?  i was able to log into my alpaca account.  if you still are having issues, please contact alpaca support as we don't have access to your alpaca account info",U023R27V74N,1626106158.1648,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'u5qV', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U0254U087B7'}, {'type': 'text', 'text': "" can you try again?  i was able to log into my alpaca account.  if you still are having issues, please contact alpaca support as we don't have access to your alpaca account info""}]}]}]",02-ask-the-class,,,,,,1626022853.1501,,,,,,,,U0254U087B7,,,,,,,,
ca9925c3-aa9f-49ab-89f3-3192e9533b1e,message,when path is not able to find a library or file it is usually a relative path issue.  please review Module 1 Lesson 6 and the corresponding activities.  i also covered it in class during the Path.cwd() demo so you can discover where you are vs where your file is,U023R27V74N,1626106301.1651,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '7fu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'when path is not able to find a library or file it is usually a relative path issue.  please review Module 1 Lesson 6 and the corresponding activities.  i also covered it in class during the Path.cwd() demo so you can discover where you are vs where your file is'}]}]}]",02-ask-the-class,,,,,,1626098164.1607,,,,,,,,U024R294XHV,,,,,,,,
35f1a751-6fd3-40b3-a714-b2f2c2d1c4a0,message,<@U025E9FJVNU> this is absolute vs relative paths.  please review Module 1 Lesson 6 and the corresponding activities to understand the mechanics around this,U023R27V74N,1626106342.1654,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'Ubi', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U025E9FJVNU'}, {'type': 'text', 'text': ' this is absolute vs relative paths.  please review Module 1 Lesson 6 and the corresponding activities to understand the mechanics around this'}]}]}]",02-ask-the-class,,,,,,1626098535.164,,,,,,,,U025E9FJVNU,,,,,,,,
9a47abad-01f9-42d7-9244-bccce411fbca,message,You can also use Path.cwd() which i demoed in class,U023R27V74N,1626106354.1656,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'N/F9', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'You can also use Path.cwd() which i demoed in class'}]}]}]",02-ask-the-class,,,,,,1626098535.164,,,,,,,,U025E9FJVNU,,,,,,,,
7dcce96e-01eb-478b-bd4f-ac70d24202e9,message,"I understand the differences between absolute and relative. What I'm noticing is that when working with module activities versus module challenges, what works with the activities doesn't work with challenges. I'll be more than happy to show what I mean @ 6:30 today.",U025E9FJVNU,1626106878.1659,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': 'g6223c2d6a57', 'image_72': 'https://secure.gravatar.com/avatar/6223c2d6a5786c05bd0624d92bdfa494.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0013-72.png', 'first_name': '', 'real_name': 'Tim Moriarty', 'display_name': 'Tim Moriarty', 'team': 'T024JBZ7VTJ', 'name': 'moriarty', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'o96e', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""I understand the differences between absolute and relative. What I'm noticing is that when working with module activities versus module challenges, what works with the activities doesn't work with challenges. I'll be more than happy to show what I mean @ 6:30 today.""}]}]}]",02-ask-the-class,,,,,,1626098535.164,,,,,,,,U025E9FJVNU,,,,,,,,
6405fbb7-d83c-44bb-8ee9-190567558405,message,yes please do come to office hours,U023R27V74N,1626107278.1661,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'ImRLv', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'yes please do come to office hours'}]}]}]",02-ask-the-class,,,,,,1626098535.164,,,,,,,,U025E9FJVNU,,,,,,,,
0833c12c-246c-437f-b633-69a8b2c1fc37,message,"<@U025E9FJVNU> was just relooking at your original code - did you try `pd.read_csv(Path(""./Resources/anyfile.csv""))` with a single period?  you may already be in your Module3_Challenge folder and if that is the case then because it's relative paths it would not find ../Resources because that would be looking for a Resources folder on your Desktop.  if that doesn't work please do come to office hours so we can take a look at this together",U023R27V74N,1626108621.1663,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'nWoi', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U025E9FJVNU'}, {'type': 'text', 'text': ' was just relooking at your original code - did you try '}, {'type': 'text', 'text': 'pd.read_csv(Path(""./Resources/anyfile.csv"")) ', 'style': {'code': True}}, {'type': 'text', 'text': ""with a single period?  you may already be in your Module3_Challenge folder and if that is the case then because it's relative paths it would not find ../Resources because that would be looking for a Resources folder on your Desktop.  if that doesn't work please do come to office hours so we can take a look at this together""}]}]}]",02-ask-the-class,,,,,,1626098535.164,,,,,,,,U025E9FJVNU,,,,,,,,
9722f629-a9f5-4210-8b7e-e19e663e17b0,message,that's a typo. i use ..,U025E9FJVNU,1626109038.1665,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': 'g6223c2d6a57', 'image_72': 'https://secure.gravatar.com/avatar/6223c2d6a5786c05bd0624d92bdfa494.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0013-72.png', 'first_name': '', 'real_name': 'Tim Moriarty', 'display_name': 'Tim Moriarty', 'team': 'T024JBZ7VTJ', 'name': 'moriarty', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'uAEZc', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""that's a typo. i use ..""}]}]}]",02-ask-the-class,,,,,,1626098535.164,,,,,,,,U025E9FJVNU,,,,,,,,
775c39d8-fcf8-4062-85aa-03a3f708f198,message,"I was thinking about the ATM application a little but after class. I would think that the there should be two initial lists/dictionary . One that has the ""username/cc number"" and pin and the other the ""username/cc number"" and ancillary balance/transaction data. The first function auntheticates if theres a match for username AND pin. Maybe the function returns a 1 if true. If true; thats when all the transaction features functions are triggered based on the username lookup.  Currently it looks like we are using the pin interchangeably as a username in terms of functionality. Thoughts?",U0253QXQT2S,1624970562.0966,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': 'ge9aa47ef6c1', 'image_72': 'https://secure.gravatar.com/avatar/e9aa47ef6c1a0c6331b82b9979d3a5a8.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0019-72.png', 'first_name': '', 'real_name': 'Tom Banerjee', 'display_name': 'Tom Banerjee', 'team': 'T024JBZ7VTJ', 'name': 'tamonath', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'BxC', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I was thinking about the ATM application a little but after class. I would think that the there should be two initial lists/dictionary . One that has the ""username/cc number"" and pin and the other the ""username/cc number"" and ancillary balance/transaction data. The first function auntheticates if theres a match for username AND pin. Maybe the function returns a 1 if true. If true; thats when all the transaction features functions are triggered based on the username lookup.  Currently it looks like we are using the pin interchangeably as a username in terms of functionality. Thoughts?'}]}]}]",02-ask-the-class,,"[{'name': 'white_check_mark', 'users': ['U023R27V74N'], 'count': 1}]",,,,1624970562.0966,3.0,2.0,1625071177.1039,"['U024VKV1V6K', 'U023R27V74N']","[{'user': 'U024VKV1V6K', 'ts': '1625008146.100300'}, {'user': 'U023R27V74N', 'ts': '1625071134.103700'}, {'user': 'U023R27V74N', 'ts': '1625071177.103900'}]",0.0,0.0,,,,,,,,,
,message,,U0260MXFCV9,1624972903.0967,,,,,,,02-ask-the-class,,"[{'name': '+1', 'users': ['U023R27V74N'], 'count': 1}]","[{'id': 'F026WHPLMMF', 'created': 1624972900, 'timestamp': 1624972900, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U0260MXFCV9', 'editable': False, 'size': 11247, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T024JBZ7VTJ-F026WHPLMMF/image.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'url_private_download': 'https://files.slack.com/files-pri/T024JBZ7VTJ-F026WHPLMMF/download/image.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'media_display_type': 'unknown', 'thumb_64': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F026WHPLMMF-b0cbec6211/image_64.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_80': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F026WHPLMMF-b0cbec6211/image_80.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_360': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F026WHPLMMF-b0cbec6211/image_360.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_360_w': 360, 'thumb_360_h': 31, 'thumb_480': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F026WHPLMMF-b0cbec6211/image_480.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_480_w': 480, 'thumb_480_h': 41, 'thumb_160': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F026WHPLMMF-b0cbec6211/image_160.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_720': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F026WHPLMMF-b0cbec6211/image_720.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_720_w': 720, 'thumb_720_h': 62, 'thumb_800': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F026WHPLMMF-b0cbec6211/image_800.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_800_w': 800, 'thumb_800_h': 69, 'thumb_960': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F026WHPLMMF-b0cbec6211/image_960.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_960_w': 960, 'thumb_960_h': 83, 'thumb_1024': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F026WHPLMMF-b0cbec6211/image_1024.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_1024_w': 1024, 'thumb_1024_h': 89, 'original_w': 1365, 'original_h': 118, 'thumb_tiny': 'AwAEADDS70tIetKaAE7UCl7UgoAO9B6ilpD1FAH/2Q==', 'permalink': 'https://cuvirtfinpt06-r9e3409.slack.com/files/U0260MXFCV9/F026WHPLMMF/image.png', 'permalink_public': 'https://slack-files.com/T024JBZ7VTJ-F026WHPLMMF-946733ea14', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,,,,,,,,,,,,,,,
eead50ec-3196-4d63-a2db-b8ea2b40d923,message,fantastic!,U023R27V74N,1624992312.0968,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'qEy', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'fantastic!'}]}]}]",02-ask-the-class,,,,,,1624929888.0906,,,,,,,,U024R294XHV,"{'user': 'U023R27V74N', 'ts': '1624992320.000000'}",,,,,,,
020e4d48-d498-4b7c-91bf-2c7035aa7211,message,"I agree. It would definitely be more secure if those two parameters have to be met before accessing the full functionality of the ATM. We likely ran through the example using the Pin just to illustrate the concept. To add onto your idea, once the pin and username have been validated maybe the user's information should be copied to a temporary dictionary that can be altered and inserted back into the main database (dictionary).",U024VKV1V6K,1625008146.1003,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '9f852d2fa586', 'image_72': 'https://avatars.slack-edge.com/2021-06-16/2177367968805_9f852d2fa58647ce267e_72.png', 'first_name': '', 'real_name': 'Joshua Maddox', 'display_name': 'Joshua Maddox', 'team': 'T024JBZ7VTJ', 'name': 'jpmaddox97', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '2pu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""I agree. It would definitely be more secure if those two parameters have to be met before accessing the full functionality of the ATM. We likely ran through the example using the Pin just to illustrate the concept. To add onto your idea, once the pin and username have been validated maybe the user's information should be copied to a temporary dictionary that can be altered and inserted back into the main database (dictionary).""}]}]}]",02-ask-the-class,,,,,,1624970562.0966,,,,,,,,U0253QXQT2S,,,,,,,,
ab2c8848-e450-4e00-9369-32a41861ea1f,message,I've been working through the 2.2.7 activity and got a Path error when I ran the code. I ran it first using the provided Path setup and got the error. I could only make the code work after hard coding the Path variable in the run function. Any ideas on why the original Path code didn't work?,U024VKV1V6K,1625008285.1024,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '9f852d2fa586', 'image_72': 'https://avatars.slack-edge.com/2021-06-16/2177367968805_9f852d2fa58647ce267e_72.png', 'first_name': '', 'real_name': 'Joshua Maddox', 'display_name': 'Joshua Maddox', 'team': 'T024JBZ7VTJ', 'name': 'jpmaddox97', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'C4X', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""I've been working through the 2.2.7 activity and got a Path error when I ran the code. I ran it first using the provided Path setup and got the error. I could only make the code work after hard coding the Path variable in the run function. Any ideas on why the original Path code didn't work?""}]}]}]",02-ask-the-class,,"[{'name': 'white_check_mark', 'users': ['U023R27V74N'], 'count': 1}]",,,,1625008285.1024,2.0,2.0,1625071297.1043,"['U025JC6MEBY', 'U023R27V74N']","[{'user': 'U025JC6MEBY', 'ts': '1625059378.103300'}, {'user': 'U023R27V74N', 'ts': '1625071297.104300'}]",0.0,0.0,,,,,,,,,
acae0a80-54d3-4f38-b4ba-0465f7d3ad81,message,I am starting on the challenge early because I will need the extra time.  Is there a CSV file we are supposed to import?,U024R294XHV,1625008322.1031,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '676cb13848f6', 'image_72': 'https://avatars.slack-edge.com/2021-06-30/2241702247217_676cb13848f63743718a_72.jpg', 'first_name': '', 'real_name': 'Julia Milin', 'display_name': 'Julia Milin', 'team': 'T024JBZ7VTJ', 'name': 'juliamilin', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'ixi=', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I am starting on the challenge early because I will need the extra time.  Is there a CSV file we are supposed to import?'}]}]}]",02-ask-the-class,,"[{'name': 'white_check_mark', 'users': ['U023R27V74N'], 'count': 1}]",,,,1625008322.1031,1.0,1.0,1625060147.1035,['U025JC6MEBY'],"[{'user': 'U025JC6MEBY', 'ts': '1625060147.103500'}]",0.0,0.0,,,,,,,,,
,message,<@U024GNF18MB> has joined the channel,U024GNF18MB,1623280064.0002,,,,,,,02-ask-the-class,channel_join,,,,,,,,,,,,,,,,,,,,,
,message,<@U024GNX9CGM> has joined the channel,U024GNX9CGM,1623280528.0004,,,,,,,02-ask-the-class,channel_join,,,,,,,,,,,,,,,,,,,,,
,message,<@U0259QYTM1N> has joined the channel,U0259QYTM1N,1623286317.0006,,,,,,,02-ask-the-class,channel_join,,,,,,,,,,,,,,,,,,,,,
,message,<@U024YNXFLUR> has joined the channel,U024YNXFLUR,1623289987.0008,,,,,,,02-ask-the-class,channel_join,,,,,,,,,,,,,,,,,,,,,
0eae0521-cdce-45ff-9b2b-ecd5cffdeef3,message,ok thank you,U024R294XHV,1629205105.0479,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '676cb13848f6', 'image_72': 'https://avatars.slack-edge.com/2021-06-30/2241702247217_676cb13848f63743718a_72.jpg', 'first_name': '', 'real_name': 'Julia Milin', 'display_name': 'Julia Milin', 'team': 'T024JBZ7VTJ', 'name': 'juliamilin', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'zDZ8d', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'ok thank you'}]}]}]",02-ask-the-class,,,,,,1629032748.0322,,,,,,,,U024R294XHV,,,,,,,,
884fb5a1-a611-4bef-9984-0bdc88364862,message,"if anyone has issue with module 18 challenge on df to bytes conversion,  below change will help",U0260MXFCV9,1634770836.039,,,,,,"[{'type': 'rich_text', 'block_id': '2sCj', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'if anyone has issue with module 18 challenge on df to bytes conversion,  below change will help'}]}]}]",02-ask-the-class,,"[{'name': '+1', 'users': ['U02548Z2S69'], 'count': 1}]","[{'id': 'F02JHDXQ6H1', 'created': 1634770824, 'timestamp': 1634770824, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U0260MXFCV9', 'editable': False, 'size': 10988, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T024JBZ7VTJ-F02JHDXQ6H1/image.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'url_private_download': 'https://files.slack.com/files-pri/T024JBZ7VTJ-F02JHDXQ6H1/download/image.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'media_display_type': 'unknown', 'thumb_64': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F02JHDXQ6H1-64ed90fcc6/image_64.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_80': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F02JHDXQ6H1-64ed90fcc6/image_80.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_360': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F02JHDXQ6H1-64ed90fcc6/image_360.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_360_w': 360, 'thumb_360_h': 88, 'thumb_480': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F02JHDXQ6H1-64ed90fcc6/image_480.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'thumb_480_w': 480, 'thumb_480_h': 117, 'thumb_160': 'https://files.slack.com/files-tmb/T024JBZ7VTJ-F02JHDXQ6H1-64ed90fcc6/image_160.png?t=xoxe-2154407267936-2781636939888-2770549875809-193819b268b347c56b7c1420f8648d5f', 'original_w': 648, 'original_h': 158, 'thumb_tiny': 'AwALADCl/npR/npSbj60bj60AHP+RRmjcfWkoAXNGaSigD//2Q==', 'permalink': 'https://cuvirtfinpt06-r9e3409.slack.com/files/U0260MXFCV9/F02JHDXQ6H1/image.png', 'permalink_public': 'https://slack-files.com/T024JBZ7VTJ-F02JHDXQ6H1-f324df9bfb', 'is_starred': False, 'has_rich_preview': False}]",False,False,,,,,,,,,,,,,,,,,
02e87b1d-954d-4ecd-95f8-bc5ba491dd3c,message,<@U024MNS46GM> bootcampspot should be back up.  you can check here <http://courses.bootcampspot.com/>,U023R27V74N,1631815358.005,T024JBZ7VTJ,T024JBZ7VTJ,T024JBZ7VTJ,"{'avatar_hash': '425d563aaa26', 'image_72': 'https://avatars.slack-edge.com/2021-06-03/2157666542976_425d563aaa26ba0d6182_72.jpg', 'first_name': 'Julia', 'real_name': 'Julia Kim', 'display_name': 'Julia - INSTRUCTOR', 'team': 'T024JBZ7VTJ', 'name': 'juliajuleskim', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'dOP6', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U024MNS46GM'}, {'type': 'text', 'text': ' bootcampspot should be back up.  you can check here '}, {'type': 'link', 'url': 'http://courses.bootcampspot.com/'}]}]}]",02-ask-the-class,,,,,,1631750812.0038,,,,,,,,U024MNS46GM,,,,,,,,
